producto_id,fecha_transaccion,cantidad,entrada_salida
91,2025-02-21 23:31:16,35.82,0
81,2024-06-17 12:28:54,11.83,0
82,2022-12-15 23:42:10,5.42,1
27,2024-03-03 11:41:20,49.34,1
85,2023-07-29 23:46:51,25.06,0
21,2025-01-08 07:18:11,29.19,1
1,2023-12-05 19:45:12,21.41,0
73,2025-03-08 16:51:47,42.4,0
48,2023-03-05 18:07:14,34.54,0
95,2024-12-18 12:48:38,44.56,1
30,2022-10-09 14:00:51,15.92,0
67,2023-08-17 17:36:21,48.1,1
36,2022-09-25 08:22:54,28.86,1
45,2022-07-02 19:44:31,16.94,1
10,2022-09-03 16:27:56,5.8,1
69,2024-03-21 09:54:20,28.93,0
76,2023-01-15 16:20:53,19.04,0
79,2024-04-15 23:43:41,14.22,1
20,2024-03-05 20:46:25,33.93,0
95,2023-01-19 05:26:35,18.84,1
87,2022-06-22 12:22:49,15.04,0
96,2022-06-01 13:32:38,28.95,1
33,2024-06-03 23:18:48,25.84,0
91,2023-02-20 22:52:35,19.31,1
35,2024-12-04 02:00:59,33.63,0
31,2022-08-02 04:35:05,2.46,1
33,2024-04-24 21:32:18,32.3,0
44,2023-03-09 22:24:03,38.23,0
88,2024-08-31 23:30:27,16.44,0
85,2023-02-28 01:46:52,32.72,1
56,2022-08-22 00:03:41,39.54,1
23,2024-02-27 05:05:41,9.5,1
46,2024-12-20 09:23:21,31.19,1
8,2025-01-22 12:00:09,24.82,1
56,2025-03-05 22:20:58,39.76,1
71,2023-10-30 03:47:13,4.18,0
72,2022-06-27 00:53:38,36.27,1
100,2024-02-25 03:49:00,10.38,1
84,2023-06-07 20:02:58,27.33,0
48,2024-11-10 18:55:42,33.38,1
62,2025-01-20 09:35:47,27.66,0
76,2023-07-09 17:14:02,36.33,1
92,2023-01-31 19:38:12,16.78,0
4,2023-12-02 17:04:50,40.36,1
40,2023-01-18 11:17:11,27.74,0
7,2022-11-21 20:18:36,40.59,1
81,2022-10-17 06:39:24,33.43,0
94,2024-10-13 11:09:21,24.08,1
28,2024-02-02 06:15:42,17.2,0
72,2025-03-11 23:45:40,27.05,1
79,2023-03-20 18:42:28,1.56,1
94,2024-10-15 07:39:51,24.5,0
15,2023-09-08 09:26:46,30.32,1
26,2023-09-10 08:24:56,9.14,1
17,2025-01-24 12:03:46,48.0,0
66,2024-07-31 22:37:29,11.53,0
9,2022-12-02 13:01:55,27.21,1
95,2022-07-17 14:26:11,12.63,0
51,2023-10-07 11:05:12,22.97,0
65,2023-06-07 16:48:47,11.92,0
90,2023-01-04 07:42:52,11.26,1
55,2023-09-22 00:41:44,12.1,0
22,2025-04-27 02:10:29,33.84,1
65,2023-10-14 01:49:03,11.26,1
70,2022-12-04 13:41:09,5.03,0
77,2023-02-04 06:32:41,1.68,1
13,2023-06-19 05:12:27,30.04,1
47,2022-08-07 00:47:38,42.84,0
95,2024-08-30 11:45:55,28.34,1
83,2024-03-28 06:51:03,43.28,1
81,2024-05-18 16:09:50,14.64,1
41,2023-11-06 07:33:56,46.09,1
93,2022-08-01 17:54:14,34.13,1
3,2023-05-24 23:54:32,14.77,1
51,2023-09-07 11:00:10,48.8,1
91,2023-05-14 08:39:26,9.67,0
32,2023-10-13 01:35:01,25.72,0
65,2023-03-17 03:32:23,1.89,1
17,2023-02-08 09:35:10,17.47,0
69,2024-09-25 07:30:36,15.48,0
41,2023-01-24 23:13:31,39.68,0
57,2024-06-28 15:58:49,2.47,0
31,2023-01-23 03:25:27,21.7,0
53,2023-03-01 20:24:54,28.28,0
19,2022-09-14 19:59:02,47.16,0
54,2024-06-21 15:38:18,36.89,1
53,2023-08-25 06:46:10,16.28,0
9,2022-09-07 04:36:43,3.91,1
61,2024-12-29 00:49:34,23.36,1
94,2023-04-27 06:07:15,38.2,1
65,2024-12-09 01:59:50,3.78,0
36,2025-01-31 01:20:51,35.98,1
75,2024-05-02 12:44:14,31.29,1
49,2023-10-25 02:03:26,18.14,1
56,2022-12-01 01:28:45,27.36,0
72,2024-03-30 12:48:34,10.94,1
30,2022-12-09 16:26:50,28.73,0
51,2022-07-27 13:39:01,20.33,0
86,2022-11-07 08:47:38,36.05,0
41,2022-11-29 01:27:06,44.5,1
59,2023-06-30 20:08:22,43.86,1
39,2022-05-28 07:54:14,30.82,0
30,2022-07-25 04:07:38,26.19,1
60,2022-06-14 16:47:27,39.55,1
35,2023-05-12 12:11:31,17.02,0
32,2023-07-27 10:52:10,8.29,0
100,2023-07-12 08:15:37,10.42,0
32,2022-07-20 15:03:15,5.28,1
97,2024-08-23 20:17:27,24.18,1
1,2023-11-03 16:35:06,4.25,0
43,2022-08-19 12:17:20,6.95,0
75,2023-07-17 08:37:16,32.58,0
68,2025-04-21 08:43:05,17.2,1
20,2023-09-24 18:38:07,11.05,1
3,2025-04-02 14:45:01,15.78,0
31,2023-05-16 09:12:50,36.04,0
55,2024-03-03 23:59:15,8.68,1
71,2022-10-14 23:17:03,10.88,1
11,2023-07-11 23:36:38,17.18,0
58,2023-10-13 13:55:11,42.09,0
32,2023-03-06 03:17:19,11.29,0
53,2023-07-25 10:51:53,22.84,0
54,2022-08-08 05:20:32,7.55,1
21,2024-07-27 14:47:25,23.62,1
32,2025-04-01 09:00:27,16.77,1
83,2024-04-20 10:37:14,3.1,0
80,2024-06-25 04:03:05,41.55,0
69,2023-04-19 16:03:23,10.78,0
25,2025-05-12 04:23:58,21.83,0
58,2023-08-12 13:46:23,47.19,0
98,2024-08-29 01:54:56,3.62,0
32,2022-12-09 02:44:39,9.57,1
47,2022-12-22 02:29:24,26.2,0
15,2022-07-13 15:35:07,32.5,0
52,2024-12-17 09:19:56,4.84,1
59,2024-07-11 23:14:07,18.72,0
53,2024-11-17 06:07:49,49.89,0
72,2023-12-29 03:00:24,26.0,1
95,2024-12-24 21:54:03,23.24,1
19,2024-08-17 03:23:47,38.55,1
25,2025-02-28 18:46:37,47.82,0
94,2023-09-23 20:10:55,37.5,0
34,2023-07-01 02:51:43,44.43,0
45,2024-09-11 16:22:03,36.41,1
14,2024-04-15 20:24:00,22.63,0
82,2024-08-31 21:20:09,37.84,0
63,2024-11-22 14:27:38,19.7,0
90,2023-12-19 20:48:12,37.2,1
61,2023-05-30 06:33:57,48.12,0
92,2023-05-31 07:42:12,21.61,1
6,2022-12-06 22:22:38,7.89,0
67,2024-12-01 16:43:16,18.96,1
18,2024-08-30 12:50:23,48.55,1
27,2022-12-02 11:42:22,29.12,0
56,2024-12-15 13:12:36,6.74,1
28,2024-07-21 14:37:18,49.53,0
77,2023-06-23 21:05:25,43.99,1
77,2023-04-25 21:03:44,34.21,0
61,2022-06-12 12:46:59,31.81,1
55,2024-09-25 02:28:52,25.11,1
64,2025-01-09 02:58:04,27.48,0
29,2025-03-22 04:07:58,49.19,0
6,2024-08-11 07:14:37,47.79,0
92,2023-08-13 14:49:21,21.84,1
10,2024-01-17 08:24:11,12.63,0
17,2023-09-24 14:02:16,4.29,0
65,2022-07-10 23:51:12,32.6,0
8,2023-08-21 16:11:28,19.55,0
52,2024-07-24 22:01:35,31.77,0
42,2023-03-02 14:25:25,25.36,1
81,2023-08-23 13:41:04,44.15,1
59,2024-09-10 17:33:39,47.42,0
40,2022-12-13 21:09:51,18.06,1
29,2022-08-11 20:58:51,1.41,1
72,2023-12-31 05:05:11,39.51,1
7,2023-11-23 19:10:06,42.49,1
66,2024-12-02 14:33:40,21.81,1
87,2023-05-09 07:06:48,40.37,0
64,2022-10-01 22:23:34,25.46,1
36,2024-02-11 14:55:52,44.04,0
64,2023-05-28 12:46:42,19.83,0
92,2022-08-20 13:01:25,37.03,0
52,2022-11-09 22:54:36,40.23,0
95,2023-03-07 02:57:19,15.0,1
62,2024-01-29 03:52:00,32.55,1
84,2024-08-04 04:19:15,46.88,1
45,2022-07-09 16:15:23,10.22,1
99,2023-07-30 03:51:53,40.38,1
93,2024-07-25 20:58:11,14.31,0
72,2023-11-13 13:03:33,8.94,0
80,2024-02-17 17:38:45,40.04,0
59,2022-10-29 11:26:29,17.19,0
72,2022-07-21 06:34:47,10.9,0
50,2022-10-11 11:17:20,27.92,1
48,2023-11-29 01:11:13,34.73,0
20,2022-08-09 01:23:55,21.69,0
32,2022-10-07 05:22:09,13.17,0
64,2025-03-30 13:06:33,37.07,1
30,2024-02-22 11:14:15,22.67,0
2,2023-03-15 10:04:53,35.05,1
23,2023-07-20 20:32:44,15.59,0
61,2022-06-07 09:20:51,18.56,0
41,2024-05-05 10:36:12,34.25,1
50,2023-10-30 17:19:58,13.85,0
79,2023-05-20 08:18:01,10.86,1
96,2022-05-19 20:59:36,18.57,0
3,2023-08-18 03:32:43,18.06,0
97,2024-06-12 18:23:37,8.09,0
85,2022-11-01 15:02:42,47.21,0
8,2024-05-16 10:30:39,4.2,0
71,2022-08-17 10:24:50,14.49,0
33,2023-10-16 10:56:30,20.41,1
4,2024-05-09 02:50:12,35.47,1
19,2025-04-24 12:45:15,14.06,1
24,2024-03-15 10:23:50,37.48,0
95,2024-10-02 23:09:42,48.91,1
2,2022-09-04 06:52:06,42.42,1
65,2022-07-11 21:14:26,45.08,1
64,2025-04-21 19:37:58,18.28,1
66,2022-12-13 03:57:22,9.45,0
79,2024-08-30 13:27:54,33.0,1
100,2024-08-28 15:16:50,26.01,0
4,2025-05-05 13:50:06,29.63,1
90,2024-09-25 05:19:43,23.56,1
33,2025-01-03 21:16:37,6.86,0
90,2022-12-21 11:21:32,31.32,0
24,2024-01-04 18:38:30,48.08,0
67,2024-05-15 13:54:08,26.2,0
61,2025-03-28 09:55:23,27.52,0
61,2023-07-03 03:52:27,45.9,1
55,2025-02-22 12:51:40,48.62,1
63,2024-02-04 08:21:17,27.77,0
86,2022-06-11 11:05:15,49.56,1
40,2024-08-12 04:27:25,31.33,1
26,2022-07-11 20:09:39,41.66,0
32,2022-12-02 12:07:50,10.67,0
56,2025-03-23 08:23:10,49.75,0
92,2024-07-09 23:38:11,14.01,0
6,2023-11-07 05:29:43,28.1,1
13,2023-05-16 15:32:31,38.82,0
15,2022-08-02 15:16:18,24.9,0
92,2024-12-31 22:57:05,33.08,1
95,2023-10-11 21:44:25,25.32,0
96,2025-01-21 04:48:25,9.48,0
35,2025-02-04 06:40:17,2.22,1
91,2024-10-14 15:27:48,47.81,1
2,2023-04-02 11:42:00,38.45,1
56,2024-09-06 16:19:24,9.56,0
82,2023-11-19 18:35:24,27.92,0
28,2024-08-03 03:03:32,35.35,1
32,2024-03-23 02:49:11,25.34,1
76,2024-06-30 11:07:47,2.93,0
89,2024-02-04 05:28:35,27.81,0
63,2024-03-06 04:27:43,42.24,1
35,2024-05-20 13:35:07,23.74,0
32,2023-05-08 02:08:20,8.94,1
19,2023-11-06 11:33:03,41.85,0
53,2022-06-22 03:15:34,25.0,1
23,2023-08-16 13:01:36,28.96,1
83,2023-04-16 03:22:51,11.78,1
69,2025-01-13 14:14:55,10.28,0
49,2023-01-09 08:37:37,40.04,1
69,2024-04-09 08:00:55,9.18,1
55,2024-02-26 06:25:13,47.12,0
17,2024-03-12 21:49:49,2.73,0
45,2024-01-31 23:51:54,32.31,1
56,2024-11-28 19:12:40,38.86,1
79,2023-02-11 08:39:49,45.15,0
2,2024-04-24 13:35:45,44.18,0
24,2024-12-20 06:28:49,43.93,0
98,2023-12-08 21:10:13,47.14,1
37,2023-09-05 07:20:41,20.32,0
14,2023-08-16 21:22:01,29.23,0
17,2024-10-25 13:36:36,26.0,1
94,2022-06-25 12:02:24,6.45,1
66,2024-07-24 01:58:55,26.19,0
48,2022-08-03 10:28:18,40.95,1
77,2022-06-03 09:24:07,2.8,0
43,2024-12-27 11:19:02,38.88,1
92,2023-04-15 18:38:45,41.03,0
45,2025-03-30 13:11:52,42.22,0
29,2023-03-01 12:51:35,14.55,0
20,2023-06-18 12:35:27,31.34,1
31,2023-06-23 10:24:31,45.39,1
10,2024-10-12 06:33:13,10.66,1
49,2022-09-07 09:09:00,27.28,1
87,2023-07-26 22:08:29,27.62,1
49,2023-09-05 13:32:24,29.37,1
34,2022-11-24 19:48:12,44.63,0
5,2023-12-15 06:29:41,9.56,1
100,2023-11-04 02:09:42,43.57,0
26,2024-08-12 02:20:46,7.8,1
84,2023-11-14 02:07:57,45.31,0
98,2022-06-18 03:00:09,48.32,0
76,2025-04-25 14:10:38,18.44,1
4,2024-05-08 06:50:56,23.82,0
77,2025-05-02 06:50:46,20.19,1
32,2023-08-20 09:53:21,9.38,1
42,2022-12-17 09:24:06,34.7,1
68,2025-05-13 03:46:00,28.81,0
95,2023-04-02 21:16:30,6.43,1
41,2024-12-19 08:02:13,17.22,0
38,2023-03-31 04:20:48,32.56,1
64,2023-09-06 15:30:49,27.5,1
86,2024-09-15 00:34:19,24.73,0
27,2023-06-10 15:16:52,30.88,1
1,2022-11-01 17:24:53,8.64,1
82,2023-02-01 21:37:41,9.3,0
54,2023-06-12 00:17:47,26.27,1
48,2023-03-24 20:27:01,12.2,0
92,2023-03-08 01:31:51,24.54,0
65,2024-09-18 19:39:29,47.65,0
76,2024-10-13 12:30:27,40.73,1
67,2023-10-23 13:57:05,23.68,1
99,2025-05-08 13:10:16,2.43,0
58,2023-09-20 03:24:07,22.73,0
12,2022-09-03 04:41:56,49.87,1
3,2023-02-15 09:42:45,31.74,0
17,2023-06-16 09:51:20,6.73,1
94,2023-12-14 05:34:46,30.66,0
68,2022-10-27 18:42:26,44.97,1
97,2023-07-15 00:25:33,5.59,1
37,2022-11-30 22:11:06,13.23,1
69,2023-06-18 06:25:56,17.63,1
21,2024-01-10 08:37:40,5.43,0
50,2023-08-23 20:10:08,40.83,1
5,2023-01-22 18:26:43,29.62,1
39,2023-12-29 18:31:14,14.11,0
20,2023-06-07 03:37:57,5.69,1
75,2023-07-09 02:38:11,17.98,1
68,2025-01-10 22:09:14,22.58,0
73,2024-08-09 00:04:50,42.55,1
5,2023-05-14 07:58:07,46.59,1
48,2024-10-12 03:14:11,19.49,1
70,2024-06-07 05:04:03,24.89,0
9,2023-10-16 01:24:46,33.44,1
48,2023-08-23 20:43:22,4.2,0
31,2023-11-01 00:33:23,18.84,1
26,2024-04-11 23:31:40,1.34,1
73,2023-05-24 23:05:22,35.53,1
77,2024-10-12 16:11:18,19.74,1
90,2022-10-24 08:58:20,22.1,1
65,2024-02-24 06:05:59,8.92,0
49,2023-11-14 18:04:51,27.43,0
19,2023-05-20 05:07:55,29.73,0
44,2023-11-14 12:59:53,16.41,0
58,2023-11-13 02:25:36,34.27,1
32,2024-06-02 09:17:03,9.67,0
66,2023-09-17 17:07:10,1.58,0
5,2023-12-27 14:02:40,24.42,0
50,2023-12-10 07:36:23,36.23,1
11,2023-04-11 15:02:20,42.76,0
52,2023-02-28 15:46:12,15.3,1
36,2024-11-18 19:36:51,23.9,0
7,2023-02-16 16:34:28,23.12,1
46,2025-03-21 12:34:41,7.41,1
66,2022-10-22 20:58:30,40.45,1
96,2023-12-15 23:13:19,26.43,1
2,2024-06-13 06:42:28,5.03,1
78,2022-10-20 04:40:56,32.09,0
77,2023-11-04 21:52:18,9.11,1
30,2024-02-06 16:51:49,47.4,1
43,2024-04-01 02:26:31,47.17,0
34,2023-12-23 21:10:40,15.63,0
8,2023-09-04 01:01:42,27.0,0
53,2022-05-23 19:45:18,12.48,1
95,2024-11-23 22:57:59,2.3,0
12,2024-08-26 05:13:53,11.17,1
22,2024-04-02 14:14:35,6.88,1
85,2023-06-24 21:51:16,32.76,1
16,2023-11-22 08:22:55,2.15,0
98,2025-03-02 08:43:29,2.96,1
95,2024-07-17 01:56:44,46.64,1
62,2022-08-29 02:28:28,25.86,1
89,2024-11-29 22:28:13,13.18,1
95,2023-03-21 01:45:28,3.91,0
90,2025-02-02 23:12:50,33.82,1
63,2024-11-28 11:14:00,5.44,1
36,2024-04-01 12:51:51,15.36,1
25,2022-06-20 15:19:08,32.58,0
54,2022-06-25 12:51:55,19.88,1
61,2023-09-23 06:20:32,4.61,0
33,2022-07-18 06:05:16,27.13,0
94,2023-07-20 19:54:33,43.45,1
30,2022-12-24 02:22:52,26.92,0
41,2023-06-10 02:52:23,8.02,0
96,2024-08-04 19:30:54,9.62,1
41,2023-10-08 14:26:12,27.54,0
43,2022-12-28 03:36:00,1.94,1
45,2024-09-16 03:57:03,26.49,1
81,2023-11-17 21:12:22,47.96,1
83,2022-07-15 21:57:13,31.12,0
77,2024-08-09 03:34:31,29.68,1
52,2025-04-08 03:28:23,7.64,1
9,2024-06-05 07:26:54,1.65,1
37,2022-07-07 00:51:39,12.6,0
93,2025-02-26 17:01:39,39.24,0
95,2025-02-09 17:35:05,24.45,1
88,2024-04-01 05:34:41,1.17,1
87,2025-01-01 11:25:39,29.91,0
88,2022-10-03 02:18:45,34.38,1
55,2024-03-11 00:13:35,4.71,1
63,2022-12-01 09:30:36,32.73,0
71,2024-01-29 14:56:18,25.01,1
49,2025-02-05 23:57:44,26.85,1
38,2023-02-14 08:41:26,12.01,0
68,2022-07-03 17:38:54,30.66,1
9,2024-07-14 11:28:40,15.43,1
59,2025-01-05 13:42:00,6.74,0
88,2023-08-27 08:37:51,28.31,1
15,2023-12-27 17:26:31,31.53,0
94,2025-02-07 14:43:32,30.2,0
32,2025-03-24 16:57:24,36.63,1
22,2024-08-11 17:10:24,15.68,1
83,2023-04-01 03:57:22,42.94,1
22,2025-02-11 14:48:19,11.05,0
85,2024-03-21 01:50:44,23.29,0
73,2022-11-18 01:31:33,8.14,0
45,2023-05-02 02:07:34,44.89,1
72,2024-09-08 01:09:37,38.01,1
40,2025-04-29 02:27:55,2.32,0
6,2025-02-19 17:39:21,11.96,1
64,2024-12-25 03:37:37,39.82,1
16,2023-09-12 21:29:31,18.98,0
97,2024-06-05 03:52:19,11.1,0
33,2023-05-27 16:27:09,48.11,1
99,2024-05-02 17:50:15,14.67,1
67,2023-04-17 05:16:24,20.16,0
47,2024-03-30 01:40:15,28.31,0
90,2025-03-16 16:29:07,46.17,0
73,2022-11-16 15:50:19,6.5,1
22,2024-05-04 15:47:40,7.56,0
87,2022-11-26 07:25:39,23.52,1
84,2024-05-23 21:08:56,10.35,1
49,2022-08-30 16:44:14,10.5,0
30,2022-10-28 18:03:41,48.78,0
35,2023-12-23 23:24:25,28.27,1
20,2024-03-01 15:24:50,10.26,1
23,2024-01-03 06:30:26,48.67,0
72,2023-04-19 09:47:38,19.43,1
64,2024-10-01 09:55:05,46.91,1
24,2024-06-22 22:18:44,29.17,1
38,2023-01-22 07:57:20,12.17,0
99,2023-12-21 20:56:51,11.13,0
40,2024-10-23 23:18:08,15.96,0
30,2024-08-05 11:19:21,42.1,0
44,2025-05-09 17:47:56,35.28,0
75,2025-03-07 15:24:08,25.78,1
3,2024-05-17 18:18:33,31.64,1
96,2023-10-06 14:31:36,44.01,1
50,2024-06-16 04:42:55,31.19,1
62,2023-06-26 16:14:32,31.92,0
66,2024-04-05 12:25:41,44.8,0
6,2025-02-27 19:41:38,40.27,0
70,2023-11-27 07:18:59,23.2,0
7,2025-04-12 14:52:18,27.56,1
38,2024-10-10 14:41:10,15.42,1
60,2024-10-28 00:50:23,11.91,0
69,2024-10-30 15:52:00,12.44,1
5,2024-04-29 17:46:38,1.92,1
8,2022-12-23 17:40:55,34.08,1
7,2023-12-02 20:46:27,10.04,1
69,2024-06-11 23:30:41,15.28,1
71,2023-04-19 02:13:47,39.49,0
27,2022-10-12 21:46:14,49.67,0
33,2023-06-30 22:32:38,18.34,0
22,2025-01-24 05:47:22,8.35,1
76,2024-11-21 17:57:01,8.76,1
48,2022-09-23 15:04:40,14.45,1
7,2022-05-26 04:00:33,9.11,0
2,2025-04-11 20:49:46,20.21,1
17,2024-06-21 11:35:53,18.86,0
18,2024-06-13 12:05:08,45.18,0
34,2023-07-26 20:53:39,36.76,0
34,2022-09-14 12:23:18,7.74,1
79,2024-05-18 05:05:35,20.71,0
5,2022-10-26 05:26:48,1.44,1
75,2025-04-19 05:17:26,14.6,1
60,2023-10-21 11:04:47,37.52,0
79,2024-11-01 21:43:20,1.84,0
93,2023-02-04 11:43:40,28.19,1
34,2022-12-23 13:09:52,13.52,0
31,2025-03-22 07:52:41,19.03,0
67,2025-04-03 13:41:03,41.69,1
7,2024-07-23 19:09:20,22.54,1
88,2024-08-16 18:22:29,33.05,1
20,2024-08-29 21:37:58,14.59,1
50,2025-01-29 12:53:51,8.01,0
84,2023-06-06 22:42:18,4.22,0
85,2024-12-19 11:29:06,27.73,0
89,2023-02-24 13:31:12,34.79,1
36,2023-04-22 08:05:27,25.69,1
10,2023-03-11 18:35:52,14.87,0
59,2024-08-19 03:08:07,15.63,0
86,2022-11-27 12:12:58,31.51,0
31,2022-08-30 01:27:27,10.63,1
64,2024-11-12 01:07:34,44.35,1
73,2024-01-12 04:57:38,44.29,0
6,2024-12-30 11:30:11,14.75,0
37,2024-03-23 11:59:21,49.96,0
62,2024-04-26 01:41:42,30.04,0
69,2024-08-26 22:02:11,48.19,0
85,2022-05-23 23:22:47,31.58,1
16,2025-02-19 08:08:28,22.35,0
65,2024-01-11 16:30:20,10.1,0
87,2025-01-22 21:25:43,21.47,0
47,2022-09-04 04:20:35,8.96,0
42,2025-01-16 08:58:33,42.91,1
29,2022-06-13 00:05:06,29.81,0
82,2025-03-04 09:56:00,34.12,0
92,2023-03-06 09:24:13,19.23,1
73,2022-07-06 23:35:25,7.56,0
76,2023-09-03 10:40:26,7.87,1
12,2023-05-08 04:36:09,12.29,1
39,2023-06-25 10:28:05,23.75,1
5,2024-03-15 16:01:29,20.9,1
72,2022-08-09 22:02:09,49.72,1
49,2024-11-24 13:44:29,37.49,0
88,2024-03-21 07:50:46,36.71,1
43,2025-03-10 19:07:05,32.42,0
72,2023-06-20 16:46:10,36.4,0
92,2023-11-29 16:54:22,45.4,0
69,2023-04-25 21:58:10,33.89,1
66,2023-07-21 09:13:27,14.84,0
66,2023-08-18 19:08:01,17.72,0
12,2023-08-19 05:26:33,42.72,0
79,2023-08-20 11:28:12,19.38,0
57,2025-02-20 23:28:57,29.52,0
2,2023-01-29 15:03:38,15.86,0
51,2025-01-03 04:14:25,44.99,1
10,2022-06-08 15:13:00,17.21,1
89,2022-12-10 23:48:10,41.63,0
74,2024-07-08 07:34:54,44.23,0
26,2022-07-07 12:50:01,37.0,0
53,2022-10-31 15:48:24,28.92,1
48,2022-12-05 02:17:22,15.75,1
1,2024-07-05 08:37:34,23.79,1
33,2022-12-18 03:56:31,26.7,1
98,2024-12-10 16:15:00,13.69,1
81,2023-06-06 06:09:09,46.79,0
51,2022-08-11 22:43:04,22.96,0
90,2025-01-21 21:08:22,7.11,0
78,2025-02-17 11:03:01,38.19,0
82,2024-03-25 01:50:23,6.22,0
8,2023-03-31 09:47:53,30.24,0
62,2023-05-20 12:27:47,40.85,1
81,2023-08-03 08:50:18,45.4,1
68,2025-01-27 03:35:30,17.92,1
72,2023-06-06 05:57:48,23.05,0
30,2024-02-27 17:56:39,31.82,0
48,2022-08-06 11:07:40,12.83,0
80,2022-07-30 08:49:34,13.54,0
59,2025-02-13 20:58:11,14.48,1
56,2022-10-17 23:44:05,19.49,0
58,2023-12-21 00:59:45,25.52,0
72,2022-11-30 11:12:57,9.84,0
97,2023-07-22 04:40:44,12.3,0
42,2022-10-27 07:11:13,42.42,1
58,2025-02-27 11:11:46,32.68,1
71,2024-07-08 09:54:23,23.33,1
48,2023-11-18 09:24:05,38.79,1
61,2022-07-29 10:45:25,31.02,1
76,2024-05-24 20:00:12,4.91,0
1,2023-02-14 04:50:52,47.23,1
47,2024-01-26 22:28:32,32.13,1
41,2024-06-11 11:13:46,40.01,1
93,2023-07-28 18:05:59,11.84,1
70,2023-01-22 06:42:11,30.8,0
54,2022-07-11 10:16:49,24.11,1
28,2024-01-19 12:39:14,38.29,0
70,2023-04-19 02:32:27,49.63,0
87,2024-02-02 12:31:24,47.37,0
64,2024-05-06 19:26:26,29.89,1
66,2023-07-18 20:22:39,25.76,1
71,2022-06-09 11:54:19,18.86,0
26,2023-03-19 15:02:46,31.23,0
56,2022-12-01 21:28:14,18.28,1
79,2022-12-23 22:23:52,41.67,0
28,2022-10-25 08:58:52,11.65,1
40,2022-08-08 23:52:28,16.64,1
73,2024-11-02 20:58:52,31.75,0
100,2023-12-28 19:58:13,20.88,1
44,2023-10-08 00:40:03,6.08,0
20,2023-04-12 20:06:20,32.52,0
100,2024-02-26 18:57:20,31.9,0
39,2023-07-21 12:48:44,4.52,1
48,2024-08-22 06:01:22,11.96,0
75,2024-08-22 21:10:01,26.09,0
16,2024-02-15 20:42:52,9.19,0
53,2023-10-10 21:35:42,34.01,0
50,2023-09-30 08:10:43,9.28,1
7,2024-06-20 03:36:51,45.94,0
75,2024-04-21 02:23:46,10.14,0
43,2025-03-17 16:56:22,5.79,1
4,2023-10-25 13:58:30,12.49,1
51,2023-08-09 12:15:09,42.72,1
12,2023-05-26 12:57:34,24.73,0
84,2025-04-03 22:30:33,31.87,1
68,2022-08-24 15:28:33,32.51,0
86,2022-12-25 19:15:39,35.65,0
92,2023-10-06 18:32:17,1.18,1
60,2023-10-17 08:34:50,26.87,0
30,2022-11-22 06:18:57,40.84,1
79,2023-01-19 15:20:49,12.72,1
37,2024-03-31 07:50:57,11.54,1
5,2022-06-17 22:32:22,24.81,1
76,2025-02-20 08:06:51,37.67,0
66,2023-02-16 13:11:11,39.84,0
42,2023-04-11 17:22:35,38.67,0
4,2025-01-26 22:07:46,13.41,0
61,2024-07-12 13:35:08,18.08,1
12,2024-03-16 11:14:41,2.79,1
54,2023-02-10 19:01:47,47.61,0
79,2024-10-08 12:13:40,13.75,0
63,2024-09-25 21:09:09,37.59,1
3,2024-07-30 18:23:08,20.46,1
30,2024-04-26 09:02:48,28.02,0
68,2023-12-18 19:39:07,14.12,0
6,2023-09-02 19:18:14,16.74,1
94,2024-05-25 23:27:45,18.26,0
9,2024-08-13 21:30:54,39.33,1
85,2023-12-19 13:54:43,36.17,0
4,2023-11-24 16:33:13,42.13,0
42,2024-07-22 06:52:19,4.47,1
26,2025-01-19 17:41:06,31.63,0
76,2023-02-20 18:44:23,49.86,0
37,2023-05-06 18:28:15,37.1,0
81,2025-02-08 07:43:48,32.98,1
15,2022-06-27 20:51:49,9.5,1
4,2023-12-18 08:19:51,48.69,1
89,2023-03-29 04:21:14,29.88,0
16,2022-08-26 18:35:35,49.28,1
48,2022-05-18 13:56:47,15.55,0
58,2024-04-17 19:25:19,9.78,0
81,2023-11-25 10:52:44,15.75,0
45,2024-03-12 05:22:00,14.53,0
28,2024-02-19 19:23:21,22.07,1
54,2024-11-22 12:58:37,6.3,1
50,2022-05-29 23:46:50,39.87,0
74,2022-08-28 16:25:41,16.75,0
95,2025-04-04 19:13:29,23.12,0
4,2024-10-19 13:18:04,45.34,0
96,2022-07-19 23:14:38,22.48,0
43,2023-01-14 19:17:24,45.96,0
15,2023-06-18 21:55:27,12.43,1
81,2023-03-26 07:36:32,15.06,1
60,2023-07-21 08:06:37,48.36,1
58,2025-03-24 01:59:16,5.0,0
80,2022-05-26 13:26:30,43.86,0
74,2023-04-15 01:22:07,6.06,0
93,2024-08-16 15:32:10,31.18,1
80,2024-02-20 02:34:01,35.75,0
38,2023-11-29 21:48:10,23.58,0
88,2022-06-03 01:59:24,41.24,0
47,2024-03-21 12:40:42,11.77,0
10,2022-10-05 23:16:51,19.96,1
47,2023-08-17 14:57:27,7.19,0
81,2023-07-12 23:48:15,39.63,1
10,2023-02-01 12:09:50,35.3,0
5,2025-01-02 05:09:03,38.4,0
23,2025-05-05 00:51:01,14.6,0
57,2022-11-24 21:15:00,48.58,0
65,2023-01-14 01:31:36,40.88,0
6,2024-05-03 01:53:42,29.35,0
6,2022-08-13 11:50:19,12.33,0
